,user,message,spam
35823,Dutchrul3z,Go Work,False
35824,ehab33151,Selling 1.7 m item for 1 m only,False
35825,Dutchrul3z,For Itt,False
35826,Gabbo185,?,False
35827,BigBans,Yawhh,False
35828,BigBans,Negitive,False
35829,I Flip Kush,Uwot,False
35830,VainOfDragon,I need gp please,False
35831,maximus well,},False
35832,n3wlyfe,I can't :/,False
35833,31 Uzer Art,Heb je uber nodig,False
35834,7stoneaxe,"R S M A L L S, Cih 0M   Se11  G01d & Acc  1000k/0.8usd",True
35835,The Bonesman,For the Watch!!!,False
35836,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
35837,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35838,fischer69,Tell me,False
35839,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
35840,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
35841,chvrq,Anyone got air runes,False
35842,Gambler1m,Oh ok nvm,False
35843,Devilalbz06,Selling dildo,False
35844,Blueratfiyr,Buy lobsters and chaos rune,False
35845,7stoneaxe,"R S M A L L S, Cih 0M   Se11  G01d & Acc  1000k/0.8usd",True
35846,fischer69,Hm you wanne give,False
35847,BOOGEY_MANZ,Longhornnaz,False
35848,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
35849,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
35850,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
35851,Yoow,Kom bij ons: Darkturbo!,True
35852,n3wlyfe,Np bro,False
35853,VainOfDragon,I need gp please,False
35854,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
35855,7stoneaxe,"R S M A L L S, Cih 0M   Se11  G01d & Acc  1000k/0.8usd",True
35856,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
35857,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35858,MazVaz,Sweet father forgive these noobs,False
35859,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
35860,Devilalbz06,Selling spiral dildo,False
35861,Gambler1m,I got scammed 1 mil last night,False
35862,midusa,Uhm,False
35863,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35864,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
35865,midusa,50k?,False
35866,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
35867,Madara_Etern,Need gp for a bond help a brother out? Willing to pay later on?,False
35868,Spankieboy99,Selling burnt chicken,False
35869,n3wlyfe,Sad,False
35870,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
35871,Gambler1m,Tryig to not have that happen again,False
35872,VainOfDragon,I need gp please,False
35873,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35874,MazVaz,For they know not wut they do,False
35875,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
35876,fischer69,Selling rune plate,False
35877,Xanderr97,Sorry,False
35878,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
35879,616backbackc,"R s m a l l s, se11  g01d & acc  1000k/0.8usd",True
35880,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
35881,Blueratfiyr,Buy lobsters and chaos rune,False
35882,The Bonesman,Cheers,False
35883,n3wlyfe,Thats ok ,False
35884,fischer69,Selling rune plate,False
35885,Yoow,24/7 Dutch chat: Darkturbo,True
35886,chvrq,Thank you man!,False
35887,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
35888,Devilalbz06,Selling dildo ,False
35889,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
35890,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35891,MazVaz,Now fight me u cunts,False
35892,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
35893,VainOfDragon,I need gp please,False
35894,Devilalbz06,Selling dildo ,False
35895,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
35896,Gambler1m,Just trying to make my money back,False
35897,Spankieboy99,Please guys I just need gold and help,False
35898,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
35899,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35900,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
35901,Rolllerr,Lmao,False
35902,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
35903,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35904,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
35905,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
35906,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
35907,VainOfDragon,I need gp please,False
35908,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35909,Lil bo tits,What he do,False
35910,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
35911,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
35912,Dar0han,Ty,False
35913,n3wlyfe, Doubling money legit - 100k min - 10m max - try me,False
35914,31 Uzer Art,Hi fischer,False
35915,fischer69,Selling rune plate,False
35916,Yoow,Iedereen is welkom bij de clan Darkturbo,True
35917,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35918,Devilalbz06,Loads of dildos here for sale,False
35919,616backbackc,"R s m a l l s, se11  g01d & acc  1000k/0.8usd",True
35920,fischer69,Hi,False
35921,Tbow ForN0bs,Buying bond,False
35922,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
35923,MazVaz,1 foru,False
35924,Darkange1996,I can,False
35925,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35926,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
35927,The Bonesman,"Messiah, I witnessed a cow kick a man to Lumbridge!",False
35928,VainOfDragon,I need gp please,False
35929,31 Uzer Art,Do you need a uber,False
35930,Tbow ForN0bs,Buying bond,False
35931,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
35932,redheadkill5,Buying gp's,False
35933,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35934,DrScatman100,I only have 2500 can anyone double it pls?,False
35935,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
35936,MazVaz,N ur fkn father,False
35937,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
35938,Kut_is_warm,You rich lol,False
35939,DrScatman100,I only have 1k can anyone double it pls?,False
35940,binyameen351,Guys i just lost 2.5mil...,False
35941,demonx122,Please give money,False
35942,pfAliyajay,247,False
35943,VainOfDragon,I need gp please,False
35944,Yoow,Kom jij ook? Join: Darkturbo,True
35945,VivecIsDaddy,No nwaste exp,False
35946,n3wlyfe, Doubling money legit af - 100k min 10m max - try me,False
35947,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35948,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
35949,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
35950,Zombaze2,Could anyone pls,False
35951,binyameen351,Can someone help out,False
35952,8 Inch 2h,Socialist!,False
35953,VivecIsDaddy,No thgik skn,False
35954,Supernovaee,Buying bond,False
35955,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35956,Tbow ForN0bs,Buuyinn bond,False
35957,Gambler1m,Does that help,False
35958,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
35959,0gravecover,"225K paid! See, I'm legit, you can do more :)",True
35960,Tbow ForN0bs,Buying bond,False
35961,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
35962,VivecIsDaddy,Reeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,False
35963,Madara_Etern,Anyone willing to help a brother out with a bond ill pay u back later on,False
35964,MazVaz,U r blessed my son,False
35965,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35966,Zombaze2,Ty vm,False
35967,fischer69,Selling rune plate,False
35968,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
35969,616backbackc,"R s m a l l s, se11  g01d & acc  1000k/0.8usd",True
35970,VainOfDragon,I need gp please,False
35971,Darkange1996,Doubling bro wont take long,False
35972,Mvp96mike,How many do you have?,False
35973,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
35974,Tbow ForN0bs,Buyinfg bond,False
35975,hotanimewifu,"Buying items for 1gp, best deal",False
35976,AnAfricanJew,Gee thanks,False
35977,Gambler1m,Yw,False
35978,Tbow ForN0bs,Buying bond,False
35979,8 Inch 2h,Ty,False
35980,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
35981,31 Uzer Art,Who neefds a uber,False
35982,Kut_is_warm,Your gonna give or wha,False
35983,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
35984,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35985,Supernovaee,Buyin 1 or 2bonds,False
35986,Tbow ForN0bs,Buying bond,False
35987,Yoow,Leuke clan join Darkturbo,True
35988,fischer69,Let me check,False
35989,Devilalbz06,"Cba to play, someone give me money ",False
35990,queenmae,Anyone doubling 500k,False
35991,VainOfDragon,I need gp please,False
35992,AUSBois,I fn love slay,False
35993,31 Uzer Art,Who needs a uber,False
35994,hotanimewifu,"Buying items for 1gp, best deal",False
35995,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
35996,8 Inch 2h,I said no already bro,False
35997,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
35998,MazVaz,Receive the Holy Spirit u cunt,False
35999,Gambler1m,Lol,False
36000,Tbow ForN0bs,Buying bond,False
36001,Kut_is_warm,Damn your greedy,False
36002,Zombaze2,Much apreciated,False
36003,0gravecover,"150K paid! See, I'm legit, you can do more :)",True
36004,VivecIsDaddy,@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@,False
36005,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36006,The Bonesman,Lol,False
36007,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36008,AUSBois,Never had pateience too get a helm bro,False
36009,kakaroune,By bond,False
36010,8 Inch 2h,You're*,False
36011,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36012,VainOfDragon,I need gp please,False
36013,31 Uzer Art,Who needs a uber,False
36014,Gambler1m,Blue:we were dancing,False
36015,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36016,redheadkill5,Max 2m,False
36017,616backbackc,"R s m a l l s, se11  g01d & acc  1000k/0.8usd",True
36018,AUSBois,Sick wit it,False
36019,fischer69,37,False
36020,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36021,The Bonesman,Vagina for Jesus,False
36022,VivecIsDaddy,You do,False
36023,MARZ32,Lol,False
36024,Supernovaee,Buyibg bond or 2 suprnovae,False
36025,Yoow,24/7 Dutch chat: Darkturbo,True
36026,hotanimewifu,Spending 1000 gp!!!!!!,False
36027,31 Uzer Art,Selling uber services,False
36028,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36029,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36030,VainOfDragon,I need gp please,False
36031,0gravecover,"150K paid! Proof I don't scam, you have another go :)",True
36032,Tbow ForN0bs,How much?,False
36033,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36034,Kut_is_warm,Per0n,False
36035,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36036,Mvp96mike,I will buy all,False
36037,hotanimewifu,Spending 1000 gp!!!!,False
36038,Zombaze2, We are dancing,False
36039,MARZ32,Manwich?,False
36040,Baronbull,Free sandwiches,False
36041,n3wlyfe, The only legit money doubler - 100k  - 10m max - try me,False
36042,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36043,VivecIsDaddy,Pick me up at the falador party room in 4 minutes,False
36044,31 Uzer Art,Selling uber services,False
36045,MazVaz,Puffy cunt for jesus,False
36046,VivecIsDaddy,Chop chop,False
36047,Baronbull,Donations appreciated,False
36048,Rolllerr,4.2m,False
36049,kakaroune,By bond,False
36050,VainOfDragon,I need gp please,False
36051,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36052,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36053,HYPOXD,Wooo,False
36054,0gravecover,"300K paid! Proof I don't scam, you have another go :)",True
36055,Tbow ForN0bs,Nah,False
36056,Yoow,Darkturbo Nl/Be clan!,True
36057,Baronbull,If you want babe,False
36058,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36059,Mvp96mike,1sec,False
36060,37 Fence 281,Hola+,False
36061,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36062,616backbackc,"R s m a l l s, se11  g01d & acc  1000k/0.8usd",True
36063,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36064,MazVaz,Everyone pull ur dicks out for jesus,False
36065,Zombaze2, Yeeeet,False
36066,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36067,VainOfDragon,I need gp please,False
36068,BOOGEY_MANZ,Got my dumb ass,False
36069,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36070,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36071,niepzwei,1gp trade up,False
36072,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36073,Lil bo tits,Isnt that the 2nd one u kist,False
36074,MazVaz,Right fkn now,False
36075,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36076,HYPOXD,Fuck yeah,False
36077,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36078,GurkaranSB,Yo nice gold,False
36079,Lil bo tits,Lost,False
36080,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36081,BOOGEY_MANZ,Nahh,False
36082,redheadkill5,Buying gp's,False
36083,Darkange1996,Queen you asked me to double,False
36084,37 Fence 281,Hola,False
36085,Yoow,Nederlands/Belg? Join Darkturbo,True
36086,HYPOXD,Its out,False
36087,VainOfDragon,I need gp please,False
36088,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36089,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36090,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36091,HYPOXD,Now whatt,False
36092,BOOGEY_MANZ,That was only one time,False
36093,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36094,MazVaz,Dicks out for jesus,False
36095,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36096,Lil bo tits,Ahhh,False
36097,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36098,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36099,BOOGEY_MANZ,From his goofy ass,False
36100,PelYoPelc,Heeeyvl ge,False
36101,616backbackc,"R s m a l l s, se11  g01d & acc  1000k/0.8usd",True
36102,DrScatman100,Can someone Doble my coins pls :),False
36103,VainOfDragon,I need gp please,False
36104,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36105,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36106,n3wlyfe,No kidding,False
36107,redheadkill5,Buying gp's max 2m,False
36108,Devilalbz06,Thats exactly what i have ,False
36109,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36110,niepzwei,Burned chicken trade up!,False
36111,Devilalbz06,930,False
36112,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per pers,True
36113,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36114,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36115,Yoow,Probeer nu onze clan: Darkturbo,True
36116,Lil bo tits,Ffs,False
36117,n3wlyfe,I'm bro,False
36118,VainOfDragon,I need gp please,False
36119,MazVaz,Dicks out for jesus,False
36120,phDSurgeon,Hi sola,False
36121,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36122,BOOGEY_MANZ,Been trya anti scam him on my othef accts,False
36123,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36124,Rolllerr,Selling 10 maple logs,False
36125,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36126,Darkange1996,Double,False
36127,niepzwei,Burned chicken trade up,False
36128,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36129,kakaroune,2 m,False
36130,fischer69,1380,False
36131,BOOGEY_MANZ,Lol.,False
36132,VainOfDragon,I need gp please,False
36133,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36134,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36135,niepzwei,Burned chicken trade up,False
36136,Madara_Etern,Anyone Willing to help a brother out with a bond will pay back latanyone Willing,False
36137,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36138,0gravecover,"300K paid! Try 500K, now you can trust me :)",True
36139,616backbackc,"R s m a l l s, se11  g01d & acc  1000k/0.8usd",True
36140,MazVaz,Grab a knife cut off ur fkn balls,False
36141,LingLingLong,Money?,False
36142,Yoow,24/7 Dutch clan chat: Darkturbo,True
36143,BOOGEY_MANZ,Ant got him yet tho,False
36144,AnAfricanJew,U the goat,False
36145,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36146,VainOfDragon,I need gp please,False
36147,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36148,BOOGEY_MANZ,Im a good ass pker,False
36149,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36150,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36151,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36152,Kut_is_warm,I got some coins i need arrows for training man,False
36153,MrHazeyJ,Ty lol,False
36154,BOOGEY_MANZ,Id fk him up,False
36155,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36156,616backbackc,"R s m a l l s, se11  g01d & acc  1000k/0.8usd",True
36157,niepzwei,Noob,False
36158,Lil bo tits,I bet ,False
36159,redheadkill5,Buying gp's max 2m,False
36160,Horafer,Any money plz,False
36161,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36162,6olafcombat,Your not legit,False
36163,Devilalbz06,I was here in 2006,False
36164,VainOfDragon,I need gp please,False
36165,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36166,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36167,niepzwei,Doubling money,False
36168,n3wlyfe, The only legit doubler money - 100k 10m max - try me,False
36169,Yoow,Op zoek naar een leuk team? Join Darkturbo,True
36170,GurkaranSB,Ling,False
36171,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36172,Lil bo tits,I sux at pvp and pking ,False
36173,redheadkill5,Mw?,False
36174,niepzwei,How so,False
36175,Spankieboy99,Will suck penises for money,False
36176,n3wlyfe,Nice set bro,False
36177,redheadkill5,Me?,False
36178,Kut_is_warm,Steel or iron,False
36179,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36180,niepzwei,Doubling money,False
36181,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36182,jaybabak,Give me moneh,False
36183,Devilalbz06,All you noobs werent even born,False
36184,VainOfDragon,I need gp please,False
36185,MrHazeyJ,Redhead legit,False
36186,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36187,DrScatman100,I only have 1k can anyone double it pls?,False
36188,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36189,MrHazeyJ,1trade,False
36190,GurkaranSB,Wym,False
36191,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36192,6olafcombat,You did not double me,False
36193,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36194,0gravecover,"150K paid! Try 500K, now you can trust me :)",True
36195,Yoow,Join Darkturbo Nl/Be,True
36196,VainOfDragon,I need gp please,False
36197,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36198,Devilalbz06,Im proper old school mate ,False
36199,niepzwei,It's called risk-reward,False
36200,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36201,GurkaranSB,Sam,False
36202,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36203,GurkaranSB,Same,False
36204,Horafer,Th dude,False
36205,jaybabak,Hi,False
36206,Lil bo tits,Thats why i dont fight lol,False
36207,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36208,Lil bo tits,I lose ,False
36209,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36210,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36211,niepzwei,L0l0l 5m all u got,False
36212,VainOfDragon,I need gp please,False
36213,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36214,616backbackc,"R s m a l l s, se11  g01d & acc  1000k/0.8usd",True
36215,Pesul,Its called scamming,False
36216,bud2h,Gimme more steel,False
36217,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36218,Flexin02wrx,Buying mith scim,False
36219,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36220,niepzwei,Doubling money,False
36221,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36222,Lil bo tits,Ahahaha,False
36223,Hilal,Ello,False
36224,Devilalbz06,Its a shame that account gets reset,False
36225,SweetDasiy,Ty!,False
36226,Madara_Etern,A,False
36227,redheadkill5,Buying gp's,False
36228,bud2h,Xd,False
36229,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36230,APediatricDr,Heyy,False
36231,Yoow,Leuke evenementen Darkturbo chat!,True
36232,Flexin02wrx,Buying mith scim,False
36233,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36234,Madara_Etern,An,False
36235,niepzwei,Nah its called taking ur chances ,False
36236,BOOGEY_MANZ,Real shiit,False
36237,VainOfDragon,I need gp please,False
36238,DrScatman100,Any1 willing to double 1k?,False
36239,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36240,Kut_is_warm,Omg ty :))),False
36241,bud2h,This guy is a legend,False
36242,niepzwei,Report me then,False
36243,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36244,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36245,Devilalbz06,Because i cba to play this,False
36246,Hilal,Studding?,False
36247,Kut_is_warm,Woowowo,False
36248,RustyCoil,Gl,False
36249,BOOGEY_MANZ,It got to thr point,False
36250,jaybabak,An u help a bro out,False
36251,Hilal,Am i?,False
36252,Kut_is_warm,Wtyyyy,False
36253,GurkaranSB,First to trade 1m wont regret it,False
36254,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36255,VainOfDragon,I need gp please,False
36256,APediatricDr,Not rite now,False
36257,Lil bo tits,Bro ive legit probably lost 10m pvping ,False
36258,0gravecover,"225K paid! Try 500K, now you can trust me :)",True
36259,redheadkill5,Buying gp's max 2m,False
36260,Devilalbz06,Used to just bot for 99 ,False
36261,APediatricDr,Breaks over tomroo :(,False
36262,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36263,DINKSRANGE,Small bsale,False
36264,616backbackc,"R s m a l l s, se11  g01d & acc  1000k/0.8usd",True
36265,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36266,BOOGEY_MANZ,Damn,False
36267,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36268,GurkaranSB,Actaully ,False
36269,Yoow,Wil je gezelligheid? Join dan Darkturbo,True
36270,31 Uzer Art,We are here sir,False
36271,Gambler1m,If you're doubling up to 10m,False
36272,Madara_Etern,Anyone,False
36273,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36274,GurkaranSB,First to trade me gods ale,False
36275,Hilal,Ripp,False
36276,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36277,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36278,VainOfDragon,I need gp please,False
36279,niepzwei,Doubling money,False
36280,Lil bo tits,Yeah ,False
36281,jaybabak,Can u elp me,False
36282,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36283,Hilal,How so?,False
36284,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36285,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36286,APediatricDr,Ugh,False
36287,kakaroune,By bond,False
36288,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36289,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36290,DINKSRANGE,Small b sale,False
36291,Lil bo tits,Not my suit lol,False
36292,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins,True
36293,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36294,VainOfDragon,I need gp please,False
36295,DrScatman100,I have 1k Can someone double it so I buy pick,False
36296,Kut_is_warm,Skunkie,False
36297,Hilal,Well,False
36298,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36299,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36300,bud2h,Didnt u give me 800k?,False
36301,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
36302,GurkaranSB,First person to trade me gods ale,False
36303,Gambler1m,Why not help a newb out that got scammed yesterday,False
36304,bud2h,Lol,False
36305,Yoow,Nl Be cc: Darkturbo,True
36306,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36307,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
36308,BOOGEY_MANZ,It got to the point i didnt even record my pks anymore,False
36309,Gambler1m,For 1m,False
36310,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36311,GurkaranSB,Wont regret it,False
36312,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
36313,616backbackc,"R s m a l l s, se11  g01d & acc  1000k/0.8usd",True
36314,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36315,Gambler1m,Lol,False
36316,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36317,n3wlyfe,Sure,False
36318,VainOfDragon,I need gp please,False
36319,Hilal,I have a midterrm 2morro,False
36320,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36321,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
36322,Spankieboy99,I'm actually new can someone help me,False
36323,Kut_is_warm,Mrhaze,False
36324,Lil bo tits,Hahahaha,False
36325,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36326,pregnantbabe,"Join ""Pregnant"" Meet friends to play with!",True
36327,APediatricDr,What subject,False
36328,Madara_Etern,Anyone wanna help a brother out with a bond will pay back later on?,False
36329,MrHazeyJ,Any1 spare 200k for bond,False
36330,jfojjioewjfo,First to give 1mill wont regret it - Subact - Lvl 126,False
36331,Horafer,Any money plz,False
36332,0gravecover,Tripling money | Legit | 50K min 500K max | 2x per person!,True
36333,pregnantbabe,"Join ""Pregnant"" Join the grind!!",True
36334,Soonpown2808,[Soonpown2808] | 52 to 100 | 100K to 246M | Easy wins!,True
36335,Hilal,Wish me luck haha,False
36336,Kut_is_warm,Haze,False
